<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.11.03	16:00:00	1.15832	1.16159	1.15620	1.16111	40855	0	1
2021.11.04	00:00:00	1.16111	1.16160	1.15904	1.15904	6251	0	1
2021.11.04	08:00:00	1.15904	1.15917	1.15422	1.15618	24210	0	1
2021.11.04	16:00:00	1.15618	1.15727	1.15279	1.15532	24151	0	1
2021.11.05	00:00:00	1.15523	1.15571	1.15406	1.15571	10551	0	1
2021.11.05	08:00:00	1.15570	1.15626	1.15131	1.15142	25707	0	1
2021.11.05	16:00:00	1.15142	1.15728	1.15129	1.15673	26192	0	1
2021.11.08	00:00:00	1.15590	1.15695	1.15546	1.15596	8725	0	1
2021.11.08	08:00:00	1.15596	1.15826	1.15500	1.15682	19870	0	1
2021.11.08	16:00:00	1.15684	1.15945	1.15638	1.15865	15130	0	1
2021.11.09	00:00:00	1.15865	1.16061	1.15767	1.15991	9119	0	1
2021.11.09	08:00:00	1.15991	1.16060	1.15695	1.15958	20966	0	1
2021.11.09	16:00:00	1.15957	1.16085	1.15709	1.15925	21923	0	1
2021.11.10	00:00:00	1.15921	1.15948	1.15766	1.15771	6690	0	1
2021.11.10	08:00:00	1.15771	1.15818	1.15327	1.15529	26783	0	1
2021.11.10	16:00:00	1.15529	1.15740	1.14755	1.14783	38816	0	1
2021.11.11	00:00:00	1.14783	1.14872	1.14643	1.14789	9296	0	1
2021.11.11	08:00:00	1.14789	1.14845	1.14535	1.14593	22644	0	1
2021.11.11	16:00:00	1.14594	1.14767	1.14427	1.14496	13695	0	1
2021.11.12	00:00:00	1.14497	1.14524	1.14357	1.14434	7346	0	1
2021.11.12	08:00:00	1.14433	1.14556	1.14370	1.14453	20401	0	1
2021.11.12	16:00:00	1.14453	1.14617	1.14325	1.14465	19960	0	1
2021.11.15	00:00:00	1.14466	1.14635	1.14408	1.14596	6977	0	1
2021.11.15	08:00:00	1.14596	1.14617	1.14364	1.14453	20212	0	1
2021.11.15	16:00:00	1.14453	1.14457	1.13559	1.13672	23681	0	1
2021.11.16	00:00:00	1.13672	1.13853	1.13590	1.13767	9744	0	1
2021.11.16	08:00:00	1.13767	1.13819	1.13511	1.13616	24587	0	1
2021.11.16	16:00:00	1.13616	1.13620	1.13089	1.13197	25766	0	1
2021.11.17	00:00:00	1.13197	1.13264	1.12631	1.12987	15443	0	1
2021.11.17	08:00:00	1.12987	1.13318	1.12952	1.12985	25982	0	1
2021.11.17	16:00:00	1.12986	1.13263	1.12930	1.13188	21475	0	1
2021.11.18	00:00:00	1.13188	1.13376	1.13152	1.13177	10706	0	1
2021.11.18	08:00:00	1.13177	1.13481	1.13133	1.13342	21715	0	1
2021.11.18	16:00:00	1.13342	1.13737	1.13265	1.13686	19875	0	1
2021.11.19	00:00:00	1.13686	1.13723	1.13516	1.13523	6921	0	1
2021.11.19	08:00:00	1.13523	1.13601	1.12497	1.12875	37880	0	1
2021.11.19	16:00:00	1.12875	1.13218	1.12802	1.12892	28155	0	1
2021.11.22	00:00:00	1.12904	1.12919	1.12645	1.12771	13618	0	1
2021.11.22	08:00:00	1.12771	1.12900	1.12596	1.12797	29990	0	1
2021.11.22	16:00:00	1.12797	1.12797	1.12304	1.12358	29733	0	1
2021.11.23	00:00:00	1.12358	1.12435	1.12256	1.12337	7490	0	1
2021.11.23	08:00:00	1.12337	1.12746	1.12318	1.12515	40048	0	1
2021.11.23	16:00:00	1.12515	1.12710	1.12397	1.12480	23659	0	1
2021.11.24	00:00:00	1.12479	1.12499	1.12322	1.12389	10201	0	1
2021.11.24	08:00:00	1.12389	1.12548	1.11917	1.12065	33869	0	1
2021.11.24	16:00:00	1.12065	1.12157	1.11857	1.11974	29969	0	1
2021.11.25	00:00:00	1.11976	1.12178	1.11957	1.12123	5282	0	1
2021.11.25	08:00:00	1.12123	1.12292	1.12117	1.12183	15854	0	1
2021.11.25	16:00:00	1.12183	1.12217	1.12054	1.12066	12975	0	1
2021.11.26	00:00:00	1.12065	1.12273	1.12045	1.12235	14371	0	1
2021.11.26	08:00:00	1.12235	1.12965	1.12203	1.12926	48709	0	1
2021.11.26	16:00:00	1.12926	1.13315	1.12823	1.13173	30788	0	1
2021.11.29	00:00:00	1.12996	1.13119	1.12723	1.12777	14656	0	1
2021.11.29	08:00:00	1.12777	1.12944	1.12597	1.12620	27474	0	1
2021.11.29	16:00:00	1.12620	1.12927	1.12580	1.12906	19664	0	1
2021.11.30	00:00:00	1.12910	1.13127	1.12843	1.13109	10669	0	1
2021.11.30	08:00:00	1.13109	1.13723	1.13071	1.13656	34242	0	1
2021.11.30	16:00:00	1.13656	1.13825	1.12359	1.13359	45136	0	1
2021.12.01	00:00:00	1.13360	1.13422	1.13165	1.13364	11830	0	1
2021.12.01	08:00:00	1.13366	1.13591	1.13022	1.13369	34066	0	1
2021.12.01	16:00:00	1.13369	1.13574	1.13087	1.13187	30272	0	1
2021.12.02	00:00:00	1.13187	1.13388	1.13128	1.13177	8132	0	1
2021.12.02	08:00:00	1.13177	1.13473	1.13067	1.13336	26874	0	1
2021.12.02	16:00:00	1.13337	1.13468	1.12950	1.13006	24680	0	1
2021.12.03	00:00:00	1.13006	1.13072	1.12904	1.12987	7223	0	1
2021.12.03	08:00:00	1.12988	1.13329	1.12812	1.13096	29721	0	1
2021.12.03	16:00:00	1.13096	1.13267	1.12662	1.13149	37364	0	1
2021.12.06	00:00:00	1.13015	1.13125	1.12813	1.12815	9463	0	1
2021.12.06	08:00:00	1.12815	1.13097	1.12743	1.12967	19572	0	1
2021.12.06	16:00:00	1.12967	1.13074	1.12662	1.12847	17188	0	1
2021.12.07	00:00:00	1.12846	1.12925	1.12754	1.12869	6834	0	1
2021.12.07	08:00:00	1.12869	1.12980	1.12271	1.12395	24581	0	1
2021.12.07	16:00:00	1.12397	1.12734	1.12348	1.12640	19998	0	1
2021.12.08	00:00:00	1.12642	1.12953	1.12634	1.12932	7115	0	1
2021.12.08	08:00:00	1.12932	1.13172	1.12664	1.13159	32227	0	1
2021.12.08	16:00:00	1.13159	1.13543	1.12998	1.13419	21707	0	1
2021.12.09	00:00:00	1.13418	1.13471	1.13264	1.13264	7301	0	1
2021.12.09	08:00:00	1.13264	1.13334	1.13065	1.13162	20299	0	1
2021.12.09	16:00:00	1.13162	1.13191	1.12780	1.12927	16696	0	1
2021.12.10	00:00:00	1.12925	1.13024	1.12865	1.12945	6734	0	3
2021.12.10	08:00:00	1.12945	1.13093	1.12648	1.12932	22260	0	1
2021.12.10	16:00:00	1.12931	1.13236	1.12697	1.13127	20571	0	1
2021.12.13	00:00:00	1.13118	1.13189	1.12919	1.12968	6264	0	1
2021.12.13	08:00:00	1.12968	1.12971	1.12597	1.12838	17113	0	1
2021.12.13	16:00:00	1.12838	1.13067	1.12729	1.12836	15509	0	1
2021.12.14	00:00:00	1.12836	1.12848	1.12710	1.12774	11754	0	1
2021.12.14	08:00:00	1.12774	1.13233	1.12660	1.13080	20511	0	1
2021.12.14	16:00:00	1.13080	1.13084	1.12532	1.12582	14622	0	1
2021.12.15	00:00:00	1.12583	1.12722	1.12532	1.12687	5221	0	1
2021.12.15	08:00:00	1.12687	1.12767	1.12553	1.12731	17111	0	1
2021.12.15	16:00:00	1.12730	1.12987	1.12215	1.12842	40664	0	1
2021.12.16	00:00:00	1.12804	1.12983	1.12800	1.12852	7974	0	1
2021.12.16	08:00:00	1.12852	1.13591	1.12832	1.13588	31756	0	1
2021.12.16	16:00:00	1.13588	1.13599	1.12980	1.13296	23111	0	1
2021.12.17	00:00:00	1.13295	1.13485	1.13198	1.13477	7823	0	1
2021.12.17	08:00:00	1.13477	1.13482	1.13047	1.13070	22606	0	1
2021.12.17	16:00:00	1.13070	1.13153	1.12345	1.12385	19056	0	1
2021.12.20	00:00:00	1.12404	1.12541	1.12342	1.12538	9088	0	1
2021.12.20	08:00:00	1.12538	1.12978	1.12468	1.12927	23948	0	1
2021.12.20	16:00:00	1.12928	1.13035	1.12714	1.12790	19681	0	1
2021.12.21	00:00:00	1.12841	1.12865	1.12726	1.12803	7153	0	3
2021.12.21	08:00:00	1.12803	1.13022	1.12754	1.12903	21285	0	1
2021.12.21	16:00:00	1.12903	1.12915	1.12605	1.12801	18363	0	1
2021.12.22	00:00:00	1.12801	1.12936	1.12627	1.12705	7030	0	1
2021.12.22	08:00:00	1.12705	1.13146	1.12639	1.13112	20079	0	1
2021.12.22	16:00:00	1.13112	1.13420	1.13048	1.13259	17613	0	1
2021.12.23	00:00:00	1.13258	1.13418	1.13157	1.13370	5919	0	1
2021.12.23	08:00:00	1.13370	1.13401	1.12973	1.12987	17342	0	1
2021.12.23	16:00:00	1.12987	1.13372	1.12897	1.13283	17152	0	1
2021.12.24	00:00:00	1.13289	1.13342	1.13169	1.13298	10000	0	1
2021.12.24	08:00:00	1.13298	1.13430	1.13121	1.13212	13204	0	1
2021.12.24	16:00:00	1.13212	1.13271	1.12986	1.13171	27094	0	1
2021.12.27	00:00:00	1.13023	1.13256	1.13023	1.13146	6116	0	1
2021.12.27	08:00:00	1.13146	1.13342	1.13024	1.13111	12673	0	1
2021.12.27	16:00:00	1.13111	1.13313	1.13100	1.13269	9969	0	1
2021.12.28	00:00:00	1.13270	1.13307	1.13177	1.13275	4586	0	1
2021.12.28	08:00:00	1.13274	1.13330	1.13153	1.13208	12576	0	1
2021.12.28	16:00:00	1.13208	1.13225	1.12891	1.13094	13206	0	1
2021.12.29	00:00:00	1.13090	1.13137	1.12970	1.13046	5325	0	1
2021.12.29	08:00:00	1.13046	1.13216	1.12732	1.13177	18106	0	1
2021.12.29	16:00:00	1.13177	1.13686	1.13124	1.13507	18511	0	1
2021.12.30	00:00:00	1.13508	1.13594	1.13243	1.13252	5507	0	1
2021.12.30	08:00:00	1.13253	1.13441	1.12994	1.13033	16627	0	1
2021.12.30	16:00:00	1.13034	1.13396	1.12982	1.13204	14950	0	1
2021.12.31	00:00:00	1.13204	1.13281	1.13094	1.13103	5097	0	1
2021.12.31	08:00:00	1.13103	1.13530	1.13028	1.13477	16327	0	1
2021.12.31	16:00:00	1.13476	1.13859	1.13376	1.13684	17717	0	1
2022.01.03	00:00:00	1.13734	1.13785	1.13357	1.13374	7252	0	1
2022.01.03	08:00:00	1.13374	1.13658	1.13345	1.13503	19661	0	1
2022.01.03	16:00:00	1.13503	1.13513	1.12793	1.12958	19297	0	1
2022.01.04	00:00:00	1.12962	1.13090	1.12935	1.13044	7786	0	1
2022.01.04	08:00:00	1.13044	1.13076	1.12719	1.12797	23508	0	1
2022.01.04	16:00:00	1.12797	1.13220	1.12770	1.12861	23523	0	1
2022.01.05	00:00:00	1.12861	1.12963	1.12766	1.12933	5989	0	2
2022.01.05	08:00:00	1.12933	1.13282	1.12924	1.13235	25938	0	1
2022.01.05	16:00:00	1.13235	1.13460	1.13017	1.13123	25302	0	1
2022.01.06	00:00:00	1.13123	1.13202	1.13044	1.13087	8863	0	1
2022.01.06	08:00:00	1.13086	1.13264	1.12842	1.13118	26222	0	1
2022.01.06	16:00:00	1.13118	1.13314	1.12857	1.12919	25413	0	1
2022.01.07	00:00:00	1.12919	1.13029	1.12896	1.13017	5579	0	1
2022.01.07	08:00:00	1.13017	1.13221	1.12923	1.13013	25184	0	1
2022.01.07	16:00:00	1.13012	1.13644	1.12985	1.13592	24852	0	1
2022.01.10	00:00:00	1.13525	1.13608	1.13315	1.13344	7204	0	1
2022.01.10	08:00:00	1.13344	1.13441	1.12946	1.12966	25048	0	1
2022.01.10	16:00:00	1.12966	1.13344	1.12846	1.13237	22687	0	1
2022.01.11	00:00:00	1.13234	1.13437	1.13208	1.13384	6965	0	1
2022.01.11	08:00:00	1.13384	1.13514	1.13229	1.13254	24414	0	1
2022.01.11	16:00:00	1.13254	1.13750	1.13125	1.13647	21640	0	1
2022.01.12	00:00:00	1.13652	1.13775	1.13637	1.13728	5400	0	1
2022.01.12	08:00:00	1.13727	1.14147	1.13542	1.14094	25771	0	1
2022.01.12	16:00:00	1.14094	1.14523	1.13940	1.14416	26487	0	1
2022.01.13	00:00:00	1.14413	1.14476	1.14354	1.14406	7691	0	1
2022.01.13	08:00:00	1.14406	1.14779	1.14380	1.14713	25416	0	1
2022.01.13	16:00:00	1.14715	1.14813	1.14467	1.14543	23614	0	1
2022.01.14	00:00:00	1.14543	1.14823	1.14507	1.14783	9306	0	1
2022.01.14	08:00:00	1.14783	1.14801	1.14328	1.14377	27027	0	1
2022.01.14	16:00:00	1.14376	1.14495	1.13981	1.14099	27652	0	1
2022.01.17	00:00:00	1.14125	1.14220	1.13996	1.14185	8794	0	1
2022.01.17	08:00:00	1.14185	1.14340	1.13914	1.14011	19489	0	1
2022.01.17	16:00:00	1.14011	1.14154	1.13950	1.14085	10788	0	1
2022.01.18	00:00:00	1.14088	1.14210	1.13846	1.13966	12630	0	1
2022.01.18	08:00:00	1.13966	1.14054	1.13627	1.13777	32973	0	1
2022.01.18	16:00:00	1.13778	1.13784	1.13143	1.13205	27349	0	1
2022.01.19	00:00:00	1.13225	1.13332	1.13184	1.13295	10186	0	1
2022.01.19	08:00:00	1.13295	1.13503	1.13266	1.13435	25223	0	1
2022.01.19	16:00:00	1.13435	1.13567	1.13355	1.13417	23444	0	1
2022.01.20	00:00:00	1.13417	1.13649	1.13398	1.13493	10147	0	1
2022.01.20	08:00:00	1.13493	1.13685	1.13308	1.13512	24627	0	1
2022.01.20	16:00:00	1.13512	1.13571	1.13027	1.13110	25457	0	1
2022.01.21	00:00:00	1.13111	1.13347	1.13005	1.13249	11856	0	1
2022.01.21	08:00:00	1.13249	1.13513	1.13221	1.13498	24302	0	1
2022.01.21	16:00:00	1.13496	1.13594	1.13365	1.13417	23081	0	1
2022.01.24	00:00:00	1.13430	1.13445	1.13163	1.13173	8310	0	1
2022.01.24	08:00:00	1.13178	1.13360	1.12945	1.12954	28655	0	1
2022.01.24	16:00:00	1.12954	1.13347	1.12900	1.13247	29199	0	1
2022.01.25	00:00:00	1.13245	1.13287	1.13077	1.13095	8832	0	1
2022.01.25	08:00:00	1.13095	1.13152	1.12661	1.12752	25135	0	1
2022.01.25	16:00:00	1.12752	1.13065	1.12628	1.13010	21794	0	1
2022.01.26	00:00:00	1.13012	1.13103	1.12939	1.13040	6746	0	1
2022.01.26	08:00:00	1.13040	1.13048	1.12712	1.12818	20936	0	1
2022.01.26	16:00:00	1.12818	1.13002	1.12350	1.12384	43825	0	1
2022.01.27	00:00:00	1.12382	1.12429	1.12149	1.12195	12228	0	1
2022.01.27	08:00:00	1.12195	1.12210	1.11345	1.11489	35948	0	1
2022.01.27	16:00:00	1.11488	1.11618	1.11313	1.11450	27428	0	1
2022.01.28	00:00:00	1.11462	1.11554	1.11376	1.11537	9113	0	1
2022.01.28	08:00:00	1.11537	1.11684	1.11209	1.11682	32500	0	1
2022.01.28	16:00:00	1.11682	1.11732	1.11379	1.11475	27125	0	1
2022.01.31	00:00:00	1.11425	1.11654	1.11379	1.11646	9267	0	1
2022.01.31	08:00:00	1.11645	1.11934	1.11459	1.11927	29202	0	1
2022.01.31	16:00:00	1.11927	1.12473	1.11829	1.12340	30154	0	1
2022.02.01	00:00:00	1.12343	1.12447	1.12206	1.12398	8649	0	1
2022.02.01	08:00:00	1.12398	1.12783	1.12338	1.12654	29525	0	1
2022.02.01	16:00:00	1.12654	1.12740	1.12341	1.12699	26110	0	1
2022.02.02	00:00:00	1.12699	1.12776	1.12676	1.12727	6175	0	1
2022.02.02	08:00:00	1.12727	1.13296	1.12661	1.13109	27323	0	1
2022.02.02	16:00:00	1.13109	1.13207	1.12921	1.13027	20115	0	1
2022.02.03	00:00:00	1.13028	1.13079	1.12926	1.13002	7036	0	2
2022.02.03	08:00:00	1.13002	1.13654	1.12669	1.13654	37619	0	1
2022.02.03	16:00:00	1.13657	1.14510	1.13612	1.14390	44282	0	1
2022.02.04	00:00:00	1.14381	1.14714	1.14316	1.14595	10405	0	1
2022.02.04	08:00:00	1.14595	1.14833	1.14216	1.14357	40872	0	1
2022.02.04	16:00:00	1.14357	1.14638	1.14113	1.14482	30040	0	1
2022.02.07	00:00:00	1.14647	1.14647	1.14243	1.14301	10309	0	1
2022.02.07	08:00:00	1.14301	1.14583	1.14148	1.14394	30981	0	1
2022.02.07	16:00:00	1.14394	1.14507	1.14168	1.14414	24430	0	1
2022.02.08	00:00:00	1.14414	1.14483	1.14147	1.14165	8882	0	1
2022.02.08	08:00:00	1.14165	1.14332	1.13958	1.14083	30038	0	1
2022.02.08	16:00:00	1.14084	1.14234	1.14011	1.14146	18457	0	1
2022.02.09	00:00:00	1.14146	1.14320	1.14116	1.14218	6872	0	1
2022.02.09	08:00:00	1.14218	1.14454	1.14021	1.14353	23024	0	1
2022.02.09	16:00:00	1.14352	1.14474	1.14197	1.14239	19715	0	1
2022.02.10	00:00:00	1.14241	1.14311	1.14126	1.14254	6875	0	1
2022.02.10	08:00:00	1.14254	1.14459	1.13819	1.14079	29001	0	1
2022.02.10	16:00:00	1.14077	1.14943	1.13744	1.14276	51027	0	1
2022.02.11	00:00:00	1.14276	1.14296	1.13745	1.13861	13278	0	1
2022.02.11	08:00:00	1.13861	1.14176	1.13695	1.13902	30320	0	1
2022.02.11	16:00:00	1.13902	1.14078	1.13294	1.13481	52841	0	1
2022.02.14	00:00:00	1.13376	1.13687	1.13370	1.13510	13052	0	1
2022.02.14	08:00:00	1.13510	1.13515	1.13004	1.13147	38887	0	1
2022.02.14	16:00:00	1.13147	1.13207	1.12796	1.13057	35953	0	1
2022.02.15	00:00:00	1.13060	1.13220	1.12977	1.13169	9004	0	1
2022.02.15	08:00:00	1.13169	1.13594	1.13090	1.13554	34741	0	1
2022.02.15	16:00:00	1.13554	1.13678	1.13198	1.13581	23857	0	1
2022.02.16	00:00:00	1.13581	1.13600	1.13445	1.13535	6828	0	1
2022.02.16	08:00:00	1.13534	1.13949	1.13528	1.13627	28450	0	1
2022.02.16	16:00:00	1.13627	1.13953	1.13527	1.13719	26511	0	1
2022.02.17	00:00:00	1.13719	1.13844	1.13226	1.13559	18604	0	1
2022.02.17	08:00:00	1.13559	1.13856	1.13425	1.13588	37192	0	1
2022.02.17	16:00:00	1.13588	1.13788	1.13501	1.13591	27065	0	1
2022.02.18	00:00:00	1.13591	1.13708	1.13573	1.13653	10308	0	1
2022.02.18	08:00:00	1.13654	1.13766	1.13464	1.13486	24176	0	1
2022.02.18	16:00:00	1.13485	1.13536	1.13142	1.13219	27532	0	1
2022.02.21	00:00:00	1.13185	1.13675	1.13127	1.13621	12034	0	1
2022.02.21	08:00:00	1.13621	1.13901	1.13207	1.13294	24196	0	1
2022.02.21	16:00:00	1.13294	1.13486	1.13063	1.13132	16605	0	1
2022.02.22	00:00:00	1.13133	1.13194	1.12875	1.13062	13892	0	1
2022.02.22	08:00:00	1.13062	1.13664	1.12921	1.13407	42556	0	1
2022.02.22	16:00:00	1.13407	1.13536	1.13216	1.13237	29499	0	1
2022.02.23	00:00:00	1.13243	1.13384	1.13196	1.13251	6734	0	1
2022.02.23	08:00:00	1.13251	1.13585	1.13156	1.13511	22943	0	1
2022.02.23	16:00:00	1.13511	1.13514	1.13008	1.13071	23172	0	1
2022.02.24	00:00:00	1.13071	1.13097	1.12080	1.12373	31674	0	1
2022.02.24	08:00:00	1.12373	1.12620	1.11525	1.11616	71391	0	1
2022.02.24	16:00:00	1.11616	1.12207	1.11061	1.11902	61450	0	1
2022.02.25	00:00:00	1.11899	1.12282	1.11860	1.12249	18026	0	1
2022.02.25	08:00:00	1.12250	1.12410	1.11655	1.12363	51955	0	1
2022.02.25	16:00:00	1.12363	1.12736	1.12182	1.12670	34994	0	1
2022.02.28	00:00:00	1.11251	1.11941	1.11244	1.11559	36673	0	1
2022.02.28	08:00:00	1.11559	1.12316	1.11541	1.12121	56408	0	1
2022.02.28	16:00:00	1.12121	1.12460	1.11968	1.12177	38402	0	1
2022.03.01	00:00:00	1.12178	1.12209	1.11903	1.11956	9153	0	1
2022.03.01	08:00:00	1.11956	1.12327	1.11400	1.11597	47377	0	1
2022.03.01	16:00:00	1.11599	1.11616	1.10893	1.11248	48337	0	1
2022.03.02	00:00:00	1.11251	1.11353	1.11108	1.11144	11699	0	1
2022.03.02	08:00:00	1.11144	1.11191	1.10584	1.11043	59286	0	1
2022.03.02	16:00:00	1.11042	1.11431	1.10571	1.11177	50542	0	1
2022.03.03	00:00:00	1.11174	1.11214	1.10896	1.11013	13224	0	1
2022.03.03	08:00:00	1.11013	1.11059	1.10643	1.10853	31630	0	1
2022.03.03	16:00:00	1.10852	1.10946	1.10332	1.10658	40493	0	1
2022.03.04	00:00:00	1.10663	1.10672	1.10097	1.10282	32011	0	1
2022.03.04	08:00:00	1.10282	1.10314	1.08850	1.09084	43771	0	1
2022.03.04	16:00:00	1.09084	1.09398	1.08959	1.09263	46172	0	1
2022.03.07	00:00:00	1.09223	1.09285	1.08211	1.08764	36762	0	1
2022.03.07	08:00:00	1.08764	1.09247	1.08055	1.08971	74465	0	1
2022.03.07	16:00:00	1.08971	1.09318	1.08451	1.08533	58817	0	1
2022.03.08	00:00:00	1.08535	1.08845	1.08480	1.08594	18098	0	1
2022.03.08	08:00:00	1.08593	1.09213	1.08507	1.09153	71348	0	1
2022.03.08	16:00:00	1.09151	1.09578	1.08716	1.09025	71961	0	1
2022.03.09	00:00:00	1.09025	1.09292	1.08896	1.09155	15021	0	1
2022.03.09	08:00:00	1.09155	1.10160	1.09090	1.10137	48164	0	1
2022.03.09	16:00:00	1.10138	1.10948	1.10038	1.10749	50419	0	1
2022.03.10	00:00:00	1.10749	1.10777	1.10413	1.10585	15176	0	1
2022.03.10	08:00:00	1.10585	1.11208	1.10252	1.10636	73153	0	1
2022.03.10	16:00:00	1.10635	1.10695	1.09758	1.09812	42591	0	1
2022.03.11	00:00:00	1.09807	1.10184	1.09794	1.09986	17554	0	1
2022.03.11	08:00:00	1.09986	1.10432	1.09597	1.09977	57441	0	1
2022.03.11	16:00:00	1.09977	1.10011	1.09015	1.09105	39774	0	1
2022.03.14	00:00:00	1.09168	1.09383	1.09001	1.09107	21079	0	1
2022.03.14	08:00:00	1.09107	1.09892	1.09087	1.09573	38026	0	1
2022.03.14	16:00:00	1.09573	1.09934	1.09345	1.09398	35699	0	1
2022.03.15	00:00:00	1.09396	1.09849	1.09302	1.09821	19271	0	1
2022.03.15	08:00:00	1.09821	1.10193	1.09666	1.09901	46770	0	1
2022.03.15	16:00:00	1.09901	1.09994	1.09256	1.09547	40798	0	1
2022.03.16	00:00:00	1.09533	1.09767	1.09478	1.09674	13630	0	1
2022.03.16	08:00:00	1.09674	1.10243	1.09555	1.09886	43264	0	1
2022.03.16	16:00:00	1.09887	1.10463	1.09502	1.10344	72220	0	1
2022.03.17	00:00:00	1.10344	1.10520	1.10077	1.10340	17289	0	1
2022.03.17	08:00:00	1.10340	1.10666	1.10217	1.10452	38453	0	1
2022.03.17	16:00:00	1.10454	1.11370	1.10438	1.10911	29073	0	1
2022.03.18	00:00:00	1.10911	1.11181	1.10760	1.10762	14541	0	1
2022.03.18	08:00:00	1.10762	1.10938	1.10148	1.10199	31117	0	1
2022.03.18	16:00:00	1.10200	1.10718	1.10026	1.10498	35792	0	1
2022.03.21	00:00:00	1.10567	1.10602	1.10371	1.10405	8839	0	1
2022.03.21	08:00:00	1.10404	1.10697	1.10251	1.10334	28544	0	1
2022.03.21	16:00:00	1.10334	1.10519	1.10098	1.10151	35178	0	1
2022.03.22	00:00:00	1.10158	1.10252	1.09807	1.09849	16614	0	1
2022.03.22	08:00:00	1.09849	1.10342	1.09604	1.10151	40707	0	1
2022.03.22	16:00:00	1.10151	1.10453	1.10109	1.10266	28552	0	1
2022.03.23	00:00:00	1.10254	1.10435	1.10204	1.10271	14005	0	1
2022.03.23	08:00:00	1.10271	1.10393	1.09745	1.09865	28787	0	1
2022.03.23	16:00:00	1.09865	1.10113	1.09636	1.10035	25346	0	1
2022.03.24	00:00:00	1.10035	1.10134	1.09800	1.09851	12763	0	1
2022.03.24	08:00:00	1.09851	1.10007	1.09717	1.09827	32010	0	1
2022.03.24	16:00:00	1.09827	1.10129	1.09656	1.09964	31823	0	1
2022.03.25	00:00:00	1.09962	1.10373	1.09936	1.10316	15930	0	1
2022.03.25	08:00:00	1.10316	1.10334	1.10004	1.10027	25860	0	1
2022.03.25	16:00:00	1.10027	1.10241	1.09805	1.09828	37094	0	1
2022.03.28	00:00:00	1.09849	1.09861	1.09502	1.09550	13914	0	1
2022.03.28	08:00:00	1.09550	1.09989	1.09444	1.09630	38179	0	1
2022.03.28	16:00:00	1.09631	1.09991	1.09461	1.09870	34773	0	1
2022.03.29	00:00:00	1.09870	1.09968	1.09693	1.09848	16495	0	1
2022.03.29	08:00:00	1.09848	1.11286	1.09746	1.11127	56189	0	1
2022.03.29	16:00:00	1.11125	1.11368	1.10711	1.10856	42887	0	1
2022.03.30	00:00:00	1.10857	1.11209	1.10779	1.11102	22119	0	1
2022.03.30	08:00:00	1.11102	1.11613	1.11051	1.11245	47391	0	1
2022.03.30	16:00:00	1.11245	1.11705	1.11192	1.11572	28132	0	1
2022.03.31	00:00:00	1.11572	1.11843	1.11556	1.11600	14827	0	1
2022.03.31	08:00:00	1.11600	1.11752	1.10877	1.11016	38725	0	1
2022.03.31	16:00:00	1.11016	1.11322	1.10605	1.10662	40424	0	1
2022.04.01	00:00:00	1.10662	1.10757	1.10591	1.10633	11540	0	1
2022.04.01	08:00:00	1.10633	1.10752	1.10363	1.10435	38328	0	1
2022.04.01	16:00:00	1.10435	1.10532	1.10275	1.10343	24422	0	1
2022.04.04	00:00:00	1.10312	1.10540	1.10312	1.10475	9054	0	1
2022.04.04	08:00:00	1.10475	1.10534	1.09954	1.09987	27699	0	1
2022.04.04	16:00:00	1.09987	1.10024	1.09601	1.09707	20249	0	1
2022.04.05	00:00:00	1.09712	1.09794	1.09618	1.09637	9019	0	1
2022.04.05	08:00:00	1.09637	1.09882	1.09558	1.09636	29132	0	1
2022.04.05	16:00:00	1.09638	1.09753	1.08996	1.09043	24762	0	1
2022.04.06	00:00:00	1.09043	1.09077	1.08901	1.08962	11523	0	1
2022.04.06	08:00:00	1.08962	1.09375	1.08740	1.09328	33805	0	1
2022.04.06	16:00:00	1.09328	1.09368	1.08783	1.08916	35921	0	1
2022.04.07	00:00:00	1.08914	1.09154	1.08907	1.09138	10633	0	1
2022.04.07	08:00:00	1.09138	1.09335	1.08645	1.09130	35468	0	1
2022.04.07	16:00:00	1.09131	1.09381	1.08674	1.08775	28313	0	1
2022.04.08	00:00:00	1.08775	1.08816	1.08543	1.08543	12755	0	1
2022.04.08	08:00:00	1.08543	1.08913	1.08476	1.08525	27374	0	1
2022.04.08	16:00:00	1.08525	1.08848	1.08360	1.08759	22452	0	1
2022.04.11	00:00:00	1.09197	1.09229	1.08748	1.08847	14394	0	1
2022.04.11	08:00:00	1.08847	1.09328	1.08736	1.09048	30760	0	1
2022.04.11	16:00:00	1.09047	1.09054	1.08723	1.08830	23038	0	1
2022.04.12	00:00:00	1.08829	1.08869	1.08660	1.08789	11170	0	1
2022.04.12	08:00:00	1.08789	1.08977	1.08503	1.08890	33676	0	1
2022.04.12	16:00:00	1.08901	1.09028	1.08208	1.08272	38490	0	1
2022.04.13	00:00:00	1.08276	1.08403	1.08113	1.08329	10649	0	1
2022.04.13	08:00:00	1.08329	1.08474	1.08147	1.08175	31309	0	1
2022.04.13	16:00:00	1.08175	1.08938	1.08085	1.08807	31203	0	1
2022.04.14	00:00:00	1.08798	1.09124	1.08720	1.09117	12748	0	1
2022.04.14	08:00:00	1.09117	1.09229	1.08434	1.08470	36885	0	1
